,U239,Np239,Pu239,Pu240,Pu241,Pu242
A_3618,4.95623e-06,0.000717646,0.00394316,0.00014228,5.16464e-06,7.82832e-08
A_3619,4.34958e-06,0.000629804,0.00362913,0.000112439,3.60621e-06,4.77005e-08
A_3620,2.64788e-06,0.000383138,0.00475963,0.000203257,8.53842e-06,1.48917e-07
A_3621,2.22614e-06,0.000322068,0.00548566,0.0002705,1.32678e-05,2.7531e-07
A_3622,3.80778e-06,0.000551489,0.00438244,0.00015846,6.14568e-06,9.88766e-08
A_3623,4.59287e-06,0.000665173,0.00374003,0.000122908,4.17409e-06,5.86769e-08
A_3624,3.05856e-06,0.000442837,0.00505546,0.00020224,8.97542e-06,1.66308e-07
A_3625,4.85884e-06,0.000703708,0.0047442,0.000199038,8.40708e-06,1.49624e-07
A_3626,3.22444e-06,0.000467133,0.00375844,0.000113802,3.80141e-06,5.19562e-08
A_3627,2.46965e-06,0.000357275,0.00441451,0.000168063,6.43064e-06,1.01699e-07
A_3628,3.95252e-06,0.000572028,0.005209,0.000236077,1.10971e-05,2.21867e-07
A_3629,3.5867e-06,0.000519214,0.00502421,0.000218651,9.81338e-06,1.85399e-07
A_3630,2.09056e-06,0.00030274,0.00419619,0.000162013,5.91014e-06,8.89199e-08
A_3631,2.79989e-06,0.000405268,0.0045525,0.000175315,7.13134e-06,1.21653e-07
A_3632,4.37217e-06,0.000632897,0.00547313,0.000265715,1.30211e-05,2.69857e-07
A_3633,2.87722e-06,0.000416304,0.00555403,0.000277924,1.38144e-05,2.93852e-07
A_3634,4.48187e-06,0.000648932,0.00444279,0.000163735,6.5108e-06,1.0772e-07
A_3635,3.68763e-06,0.000533775,0.00395417,0.000140969,4.94484e-06,7.17687e-08
A_3636,2.15844e-06,0.000312326,0.00524751,0.00022909,1.04053e-05,1.98249e-07
A_3637,2.52682e-06,0.000365519,0.00542515,0.000244583,1.16733e-05,2.34375e-07
A_3638,4.01485e-06,0.000581438,0.00411363,0.000158494,5.9866e-06,9.47007e-08
A_3639,4.92275e-06,0.000712717,0.00360307,0.000107356,3.5221e-06,4.78689e-08
A_3640,3.27147e-06,0.000473515,0.00477397,0.000195772,8.27671e-06,1.47096e-07
A_3641,4.64858e-06,0.000672937,0.00506774,0.000211657,9.60468e-06,1.84057e-07
A_3642,3.17559e-06,0.000460049,0.0042616,0.000154954,5.71385e-06,8.73166e-08
A_3643,2.3196e-06,0.000335661,0.00475416,0.000193935,8.2071e-06,1.4495e-07
A_3644,3.87837e-06,0.000561266,0.00564353,0.000289486,1.46218e-05,3.12085e-07
A_3645,4.32073e-06,0.00062562,0.00488259,0.000226349,9.8203e-06,1.78962e-07
A_3646,2.7152e-06,0.000393057,0.00392913,0.000129263,4.44467e-06,6.31154e-08
A_3647,3.50114e-06,0.00050715,0.00440419,0.000169833,6.63403e-06,1.07494e-07
A_3648,4.96134e-06,0.000718253,0.00517956,0.000237761,1.13997e-05,2.3215e-07
A_3649,3.86889e-06,0.000559867,0.00361242,0.000112578,3.75093e-06,5.184e-08
A_3650,2.4203e-06,0.000350345,0.0049501,0.000215935,9.4635e-06,1.73221e-07
A_3651,3.17621e-06,0.000459518,0.00536222,0.000249005,1.18706e-05,2.40562e-07
A_3652,4.7891e-06,0.000693356,0.00420073,0.000162273,6.1049e-06,9.54937e-08
A_3653,4.40982e-06,0.000638576,0.00398003,0.000145871,5.23314e-06,7.82044e-08
A_3654,2.77235e-06,0.000401214,0.00511423,0.000222186,1.01073e-05,1.94659e-07
A_3655,2.06072e-06,0.00029811,0.00584003,0.000285512,1.43898e-05,3.07413e-07
A_3656,3.57965e-06,0.000518155,0.00457757,0.000171517,7.01397e-06,1.19722e-07
A_3657,2.6206e-06,0.000379328,0.0042816,0.000157598,5.95435e-06,9.32506e-08
A_3658,4.18344e-06,0.000605823,0.00522601,0.000212332,9.80708e-06,1.90841e-07
A_3659,4.89027e-06,0.000707808,0.00450044,0.000187234,7.71529e-06,1.34611e-07
A_3660,3.42322e-06,0.00049578,0.00367703,0.000114802,3.76277e-06,5.0935e-08
A_3661,3.0563e-06,0.000442457,0.00459678,0.00017186,6.833e-06,1.12062e-07
A_3662,4.53875e-06,0.000657116,0.00535299,0.000267228,1.29356e-05,2.66288e-07
A_3663,3.80353e-06,0.000550597,0.00499639,0.000207778,9.23794e-06,1.72587e-07
A_3664,2.22135e-06,0.000321503,0.00402763,0.000138971,4.90535e-06,7.16468e-08
A_3665,2.32819e-06,0.000336925,0.00514054,0.000206895,9.06872e-06,1.64964e-07
A_3666,3.85636e-06,0.00055861,0.00379172,0.000127368,4.30635e-06,6.03409e-08
A_3667,4.64953e-06,0.000673764,0.00427111,0.000160238,6.17917e-06,9.92183e-08
A_3668,3.02618e-06,0.000437839,0.00538436,0.00027022,1.29424e-05,2.62743e-07
A_3669,3.42124e-06,0.000495141,0.00511008,0.000237953,1.08563e-05,2.09305e-07
A_3670,5.07512e-06,0.000734601,0.00397668,0.00013429,4.7923e-06,7.09641e-08
A_3671,4.1592e-06,0.000602259,0.00447492,0.000178146,7.2531e-06,1.23399e-07
A_3672,2.66879e-06,0.000386153,0.00575982,0.000272587,1.39213e-05,3.01765e-07
A_3673,3.64748e-06,0.000528084,0.00527865,0.000245599,1.1567e-05,2.30494e-07
A_3674,2.07392e-06,0.000300138,0.00435337,0.000147895,5.65611e-06,8.95318e-08
A_3675,2.91392e-06,0.000422323,0.00381218,0.000123838,4.08842e-06,5.51477e-08
A_3676,4.40807e-06,0.000638247,0.00465335,0.000186561,7.85678e-06,1.38322e-07
A_3677,4.69352e-06,0.000679248,0.00527784,0.0002467,1.19345e-05,2.45772e-07
A_3678,3.2693e-06,0.000473293,0.00453518,0.000188293,7.55656e-06,1.26776e-07
A_3679,2.46676e-06,0.000357152,0.00405209,0.000133856,4.76777e-06,7.01961e-08
A_3680,4.05384e-06,0.00058694,0.0050063,0.000215635,9.53811e-06,1.76083e-07
A_3681,5.15403e-06,0.000746598,0.00428928,0.000163903,6.34927e-06,1.0261e-07
A_3682,3.50653e-06,0.000507408,0.00543588,0.00024004,1.15697e-05,2.36161e-07
A_3683,2.76992e-06,0.000400813,0.00503176,0.000224792,9.94657e-06,1.83804e-07
A_3684,4.28286e-06,0.000620084,0.00374889,0.000124717,4.287e-06,6.12754e-08
A_3685,3.91649e-06,0.000567158,0.00409442,0.000139672,5.09459e-06,7.72438e-08
A_3686,2.41781e-06,0.000349842,0.00541508,0.000254212,1.19272e-05,2.3514e-07
A_3687,3.12273e-06,0.000452072,0.00470161,0.00017211,7.25031e-06,1.2751e-07
A_3688,4.76935e-06,0.00069027,0.0035005,0.000107789,3.41562e-06,4.48747e-08
A_3689,3.35367e-06,0.000485761,0.00404947,0.000131464,4.71436e-06,6.98178e-08
A_3690,4.79691e-06,0.000694213,0.00481328,0.000215238,9.63118e-06,1.83071e-07
A_3691,4.14097e-06,0.000599448,0.00556692,0.000265638,1.32175e-05,2.7874e-07
A_3692,2.5619e-06,0.000370662,0.00462934,0.000188055,7.68566e-06,1.30415e-07
A_3693,2.17448e-06,0.000314684,0.00385036,0.000136252,4.65238e-06,6.53928e-08
A_3694,3.74724e-06,0.000542471,0.00482079,0.000197469,8.43436e-06,1.50617e-07
A_3695,4.48142e-06,0.000648649,0.00520214,0.000239311,1.12461e-05,2.21407e-07
A_3696,3.00992e-06,0.000435893,0.00443718,0.000159415,6.14389e-06,9.82744e-08
A_3697,2.05254e-06,0.000296964,0.00550603,0.000262441,1.28626e-05,2.67296e-07
A_3698,3.66064e-06,0.00052989,0.00439714,0.000179565,6.96003e-06,1.11716e-07
A_3699,4.40722e-06,0.000638506,0.00373584,0.00011839,4.00107e-06,5.59422e-08
A_3700,2.90454e-06,0.000420379,0.00507475,0.000224912,9.98728e-06,1.84723e-07
A_3701,3.22827e-06,0.000467098,0.00569581,0.000281019,1.41802e-05,3.03504e-07
A_3702,4.73378e-06,0.000685118,0.0044497,0.000169871,6.95795e-06,1.19938e-07
A_3703,4.06705e-06,0.000589401,0.00409751,0.000153946,5.63738e-06,8.57081e-08
A_3704,2.44367e-06,0.000353596,0.00524462,0.000232477,1.07715e-05,2.10663e-07
A_3705,3.8045e-06,0.000550781,0.00472187,0.000200275,8.45809e-06,1.49713e-07
A_3706,2.32069e-06,0.000336013,0.00392268,0.000126339,4.28453e-06,5.96207e-08
A_3707,3.01211e-06,0.00043595,0.00424482,0.000157843,5.99411e-06,9.47149e-08
A_3708,4.59675e-06,0.000665546,0.00521147,0.000218233,1.01579e-05,1.99381e-07
A_3709,5.022e-06,0.000727404,0.00492887,0.000206886,9.15433e-06,1.71384e-07
A_3710,3.42701e-06,0.000496148,0.00397304,0.000137719,4.85711e-06,7.09359e-08
A_3711,2.65103e-06,0.000383781,0.00460647,0.00017552,7.07376e-06,1.18125e-07
A_3712,4.09833e-06,0.000592981,0.00531931,0.000271204,1.32676e-05,2.76913e-07
A_3713,4.83741e-06,0.000700146,0.00369152,0.000127201,4.31524e-06,6.09178e-08
A_3714,3.34524e-06,0.000484284,0.0050209,0.000214415,9.50156e-06,1.77357e-07
A_3715,2.5435e-06,0.000368014,0.00554405,0.000273141,1.34861e-05,2.82824e-07
A_3716,4.17125e-06,0.000603841,0.00445604,0.000161521,6.34585e-06,1.03612e-07
A_3717,3.7654e-06,0.000545582,0.00365062,0.000105637,3.43298e-06,4.60957e-08
A_3718,2.15451e-06,0.000311751,0.00481675,0.000195995,8.28042e-06,1.46118e-07
A_3719,2.99934e-06,0.000434119,0.00541052,0.000238256,1.11526e-05,2.19367e-07
A_3720,4.52442e-06,0.000654986,0.00407594,0.00015299,5.66368e-06,8.75469e-08
A_3721,3.5046e-06,0.000507581,0.00454677,0.000178875,7.32399e-06,1.24933e-07
A_3722,5.11561e-06,0.000740436,0.00548621,0.000274042,1.34429e-05,2.81662e-07
A_3723,4.20749e-06,0.00060904,0.00492099,0.000200485,8.96058e-06,1.69144e-07
A_3724,2.77223e-06,0.000401222,0.0041505,0.000147865,5.36459e-06,8.08129e-08
A_3725,2.40277e-06,0.000347793,0.00450586,0.000171046,6.63168e-06,1.06352e-07
A_3726,3.89878e-06,0.000564378,0.00530994,0.000239892,1.14341e-05,2.30626e-07
A_3727,4.71783e-06,0.000683062,0.00472686,0.000210056,8.94306e-06,1.5947e-07
A_3728,3.11932e-06,0.000451652,0.00378221,0.000120373,4.03083e-06,5.55949e-08
A_3729,3.22805e-06,0.000467208,0.00510401,0.000231796,1.03162e-05,1.92237e-07
A_3730,4.75241e-06,0.000688667,0.00380098,0.000128629,4.47951e-06,6.49273e-08
A_3731,3.98714e-06,0.000577586,0.00445487,0.000174917,6.95289e-06,1.15126e-07
A_3732,2.3715e-06,0.000343107,0.00554515,0.000251728,1.24017e-05,2.58626e-07
A_3733,2.79264e-06,0.000404212,0.00482002,0.000187663,8.03052e-06,1.44351e-07
A_3734,4.41022e-06,0.000638813,0.00360584,0.000113511,3.67422e-06,4.9107e-08
A_3735,5.05101e-06,0.000731026,0.00395757,0.000137709,5.06059e-06,7.77713e-08
A_3736,3.56714e-06,0.000516323,0.00524221,0.000248399,1.16988e-05,2.31124e-07
A_3737,4.56405e-06,0.000660646,0.00557992,0.000268739,1.34241e-05,2.852e-07
A_3738,2.96755e-06,0.000429614,0.00462402,0.000189821,7.77447e-06,1.32815e-07
A_3739,2.27001e-06,0.000328771,0.004328,0.000144748,5.3447e-06,8.12819e-08
A_3740,3.76219e-06,0.000544671,0.00509665,0.000231965,1.06036e-05,2.0507e-07
A_3741,4.09402e-06,0.0005924,0.00524252,0.00024522,1.16094e-05,2.32874e-07
A_3742,2.61476e-06,0.000378562,0.00446535,0.000163262,6.36491e-06,1.03046e-07
A_3743,3.39599e-06,0.00049165,0.00381153,0.000137094,4.66665e-06,6.58542e-08
A_3744,4.97313e-06,0.000720356,0.00476449,0.000195826,8.36474e-06,1.49419e-07
A_3745,4.30835e-06,0.0006242,0.00424886,0.00015708,5.96282e-06,9.42147e-08
A_3746,2.6776e-06,0.00038752,0.00534854,0.000263167,1.25392e-05,2.51765e-07
A_3747,3.48307e-06,0.00050412,0.00483648,0.00019043,8.12283e-06,1.44359e-07
A_3748,4.98908e-06,0.000721511,0.00350328,0.000114834,3.75526e-06,5.12075e-08
A_3749,4.64804e-06,0.000673106,0.00442251,0.00017317,6.93773e-06,1.1597e-07
A_3750,3.12398e-06,0.000452142,0.00571324,0.000264634,1.33052e-05,2.82855e-07
A_3751,2.31104e-06,0.000334346,0.00517182,0.000240926,1.10387e-05,2.1378e-07
A_3752,3.89717e-06,0.000564432,0.00400027,0.000133565,4.7491e-06,6.95123e-08
A_3753,2.53091e-06,0.000366501,0.00373253,0.000118713,3.84405e-06,5.10336e-08
A_3754,4.01252e-06,0.000580912,0.00456273,0.000179833,7.42905e-06,1.2927e-07
A_3755,4.90427e-06,0.000710151,0.00513496,0.000233047,1.07341e-05,2.08843e-07
A_3756,3.28012e-06,0.000475095,0.00417767,0.000134054,4.95619e-06,7.60639e-08
A_3757,2.89312e-06,0.000418531,0.00392984,0.00012627,4.39557e-06,6.33025e-08
A_3758,4.4585e-06,0.000645655,0.00485759,0.00020428,8.8218e-06,1.59552e-07
A_3759,3.66435e-06,0.000530309,0.00544378,0.000251871,1.21885e-05,2.49564e-07
A_3760,2.19178e-06,0.000317276,0.00470607,0.000192191,7.72709e-06,1.2853e-07
A_3761,3.74667e-06,0.000542288,0.00459492,0.000195081,7.96516e-06,1.35838e-07
A_3762,2.21206e-06,0.000320051,0.00584214,0.000290329,1.48219e-05,3.21447e-07
A_3763,2.93377e-06,0.000424584,0.00513545,0.000239824,1.11276e-05,2.1736e-07
A_3764,4.54333e-06,0.000658043,0.00399682,0.000134988,4.85785e-06,7.2675e-08
A_3765,5.02816e-06,0.000728448,0.0043196,0.000152352,5.85706e-06,9.3726e-08
A_3766,3.34149e-06,0.000483578,0.0054089,0.000251194,1.20168e-05,2.42473e-07
A_3767,2.59631e-06,0.000375664,0.00502391,0.000207974,9.09937e-06,1.66634e-07
A_3768,4.1226e-06,0.000597176,0.00372054,0.000128772,4.35825e-06,6.13446e-08
A_3769,2.36136e-06,0.000341769,0.00402786,0.000137427,4.92069e-06,7.32299e-08
A_3770,3.93444e-06,0.000569508,0.00496961,0.000219372,9.70709e-06,1.80247e-07
A_3771,4.66592e-06,0.000675378,0.00538418,0.000231828,1.1238e-05,2.30954e-07
A_3772,3.18841e-06,0.000461611,0.00456834,0.000177741,7.13017e-06,1.18706e-07
A_3773,3.59039e-06,0.00052011,0.00371165,0.000119206,3.91614e-06,5.28928e-08
A_3774,5.06676e-06,0.000733666,0.00454994,0.000180206,7.54694e-06,1.33338e-07
A_3775,4.38294e-06,0.000634633,0.00525874,0.000252732,1.18016e-05,2.32529e-07
A_3776,2.77031e-06,0.000401037,0.00430338,0.000153684,5.79109e-06,9.04114e-08
A_3777,3.26153e-06,0.00047226,0.00472845,0.000192491,8.09526e-06,1.42492e-07
A_3778,4.91733e-06,0.000712226,0.00351935,0.000113967,3.61101e-06,4.71411e-08
A_3779,4.02028e-06,0.000581828,0.00408293,0.00014055,5.18039e-06,7.94872e-08
A_3780,2.49709e-06,0.000361346,0.0053401,0.000252073,1.1916e-05,2.36388e-07
A_3781,2.11623e-06,0.000306232,0.00515256,0.000220247,9.82753e-06,1.82456e-07
A_3782,3.63773e-06,0.000527275,0.00386274,0.000121661,4.21859e-06,6.04583e-08
A_3783,4.45173e-06,0.000644573,0.00434191,0.000172938,6.76493e-06,1.10873e-07
A_3784,2.81586e-06,0.000407408,0.00543276,0.000251688,1.22367e-05,2.53041e-07
A_3785,4.94213e-06,0.00071551,0.00511153,0.000243646,1.1366e-05,2.25384e-07
A_3786,3.47312e-06,0.000502938,0.0043221,0.000159679,6.12693e-06,9.77878e-08
A_3787,2.69031e-06,0.000389617,0.00385193,0.000127661,4.3124e-06,6.00536e-08
A_3788,4.26917e-06,0.000618264,0.00481393,0.000185751,7.90676e-06,1.39577e-07
A_3789,3.83595e-06,0.000555153,0.00556482,0.000266199,1.32788e-05,2.82152e-07
A_3790,2.23427e-06,0.000323311,0.0045569,0.000185937,7.61158e-06,1.30131e-07
A_3791,3.10086e-06,0.000448922,0.00412338,0.000141365,5.07263e-06,7.4964e-08
A_3792,4.5922e-06,0.000664686,0.00490424,0.000247228,1.1087e-05,2.09498e-07
A_3793,4.61561e-06,0.000668448,0.0035454,0.000111714,3.61472e-06,4.85271e-08
A_3794,2.96793e-06,0.000429483,0.00469008,0.000201787,8.49905e-06,1.50022e-07
A_3795,2.25298e-06,0.00032602,0.00541701,0.000233828,1.10136e-05,2.17714e-07
A_3796,3.78614e-06,0.000548394,0.0041473,0.000153255,5.70965e-06,8.87815e-08
A_3797,4.15641e-06,0.000601819,0.00381293,0.000127737,4.40704e-06,6.31654e-08
A_3798,2.64935e-06,0.000383411,0.00514281,0.000205935,9.27337e-06,1.75834e-07
A_3799,3.38636e-06,0.000490075,0.00547698,0.00027022,1.32329e-05,2.74522e-07
A_3800,5.0423e-06,0.000730546,0.00438559,0.000160002,6.23186e-06,1.01147e-07
A_3801,2.85862e-06,0.000413793,0.00445892,0.00017036,6.56053e-06,1.04662e-07
A_3802,4.35436e-06,0.000630207,0.00526977,0.000239831,1.13734e-05,2.28502e-07
A_3803,3.60967e-06,0.000522598,0.00486155,0.000207791,9.0258e-06,1.63529e-07
A_3804,2.03459e-06,0.000294521,0.00391715,0.000121096,4.15664e-06,5.86765e-08
A_3805,2.43815e-06,0.00035284,0.0047145,0.000183017,7.56779e-06,1.30705e-07
A_3806,4.07168e-06,0.000589263,0.00571621,0.00027981,1.39036e-05,2.92333e-07
A_3807,4.70896e-06,0.000681842,0.00492498,0.000214148,9.57499e-06,1.81364e-07
A_3808,3.25609e-06,0.000471565,0.00413335,0.000157892,5.78434e-06,8.76239e-08
A_3809,2.72347e-06,0.000394092,0.00561654,0.000295869,1.47658e-05,3.10749e-07
A_3810,4.23954e-06,0.000613944,0.00439932,0.000173703,6.97481e-06,1.17718e-07
A_3811,5.15546e-06,0.000746525,0.00387457,0.000136304,4.78927e-06,6.99715e-08
A_3812,3.48647e-06,0.000504595,0.00504909,0.000211187,9.44319e-06,1.77844e-07
A_3813,3.03782e-06,0.000439605,0.00522361,0.000231495,1.10042e-05,2.21483e-07
A_3814,4.6871e-06,0.000678515,0.00414326,0.000151591,5.67824e-06,8.84535e-08
A_3815,3.87819e-06,0.000561974,0.00365792,0.000113169,3.71439e-06,5.02874e-08
A_3816,2.36858e-06,0.000342708,0.00497092,0.000217787,9.42478e-06,1.70606e-07
A_3817,4.14674e-06,0.00060068,0.00495614,0.000204773,8.91951e-06,1.62971e-07
A_3818,2.54048e-06,0.000367707,0.00396616,0.000134823,4.64607e-06,6.59592e-08
A_3819,3.33058e-06,0.000482289,0.00446522,0.000156012,6.11986e-06,9.94157e-08
A_3820,4.82868e-06,0.000698824,0.00526165,0.000250111,1.20072e-05,2.45214e-07
A_3821,4.44395e-06,0.00064348,0.0045227,0.000180878,7.38759e-06,1.25737e-07
A_3822,2.97281e-06,0.000430462,0.00370854,0.000111465,3.60384e-06,4.78976e-08
A_3823,2.1288e-06,0.000308136,0.00421578,0.000163726,6.15758e-06,9.59736e-08
A_3824,3.70573e-06,0.000536396,0.00518925,0.00022946,1.05785e-05,2.04782e-07
A_3825,2.61342e-06,0.000378112,0.00507732,0.000227881,1.02828e-05,1.94396e-07
A_3826,4.22525e-06,0.000612082,0.00393721,0.000132429,4.67863e-06,6.86559e-08
A_3827,4.98827e-06,0.000722343,0.00437442,0.000173077,6.91318e-06,1.15945e-07
A_3828,3.44312e-06,0.00049836,0.00565162,0.000251993,1.25417e-05,2.62573e-07
A_3829,3.03451e-06,0.000439147,0.00485927,0.000193841,8.2803e-06,1.48677e-07
A_3830,4.48636e-06,0.000649645,0.00350172,0.000111425,3.60808e-06,4.85852e-08
A_3831,3.85418e-06,0.000557985,0.00428595,0.000154298,5.81416e-06,9.0951e-08
A_3832,2.24484e-06,0.000324803,0.00538574,0.000268237,1.28591e-05,2.61309e-07
A_3833,3.99497e-06,0.000578138,0.00538229,0.000255984,1.23969e-05,2.54918e-07
A_3834,2.49657e-06,0.000361396,0.00458208,0.000189799,7.48158e-06,1.22265e-07
A_3835,3.21617e-06,0.000465586,0.00387498,0.000123442,4.22068e-06,5.97702e-08
A_3836,4.80725e-06,0.000696156,0.00481312,0.000208951,9.04996e-06,1.6484e-07
A_3837,4.42458e-06,0.000640535,0.00513679,0.000230663,1.05366e-05,2.02775e-07
A_3838,2.83372e-06,0.000410361,0.00419531,0.00014516,5.43879e-06,8.40595e-08
A_3839,2.08874e-06,0.000302442,0.00377028,0.000124868,4.07063e-06,5.47575e-08
A_3840,3.5564e-06,0.000514754,0.00457939,0.000179223,7.39963e-06,1.27328e-07
A_3841,4.62018e-06,0.000669172,0.00400195,0.000142232,5.24303e-06,8.09655e-08
A_3842,3.12135e-06,0.000451658,0.00527305,0.000245763,1.1424e-05,2.23752e-07
A_3843,2.34398e-06,0.000339244,0.00484009,0.000187134,7.94262e-06,1.41416e-07
A_3844,3.96138e-06,0.000574001,0.00364372,0.000117223,3.81967e-06,5.1491e-08
A_3845,4.31389e-06,0.000624803,0.00440248,0.000168641,6.59563e-06,1.07215e-07
A_3846,2.70524e-06,0.000391417,0.00551619,0.000255922,1.25889e-05,2.63343e-07
A_3847,3.57357e-06,0.000517241,0.0050591,0.000235912,1.04845e-05,1.96292e-07
A_3848,5.08057e-06,0.000735111,0.00373966,0.000123587,4.25117e-06,6.06124e-08
A_3849,2.94725e-06,0.000426446,0.00385275,0.000132517,4.50166e-06,6.29355e-08
A_3850,4.54179e-06,0.000657781,0.00481577,0.000200933,8.67948e-06,1.56729e-07
A_3851,3.66131e-06,0.000529861,0.00528177,0.000251083,1.20053e-05,2.43434e-07
A_3852,2.16861e-06,0.000313874,0.00449852,0.000159519,6.20938e-06,1.00012e-07
A_3853,2.61716e-06,0.000379005,0.00429529,0.000140935,5.22947e-06,7.98318e-08
A_3854,4.09071e-06,0.000592219,0.00505126,0.000222624,1.01104e-05,1.92445e-07
A_3855,4.88095e-06,0.00070673,0.00552111,0.000257296,1.27296e-05,2.66523e-07
A_3856,3.30104e-06,0.00047796,0.00457554,0.000188948,7.76944e-06,1.33184e-07
A_3857,3.42815e-06,0.000496377,0.00533266,0.000240159,1.12429e-05,2.21695e-07
A_3858,4.94076e-06,0.000715255,0.00400184,0.00014739,5.37288e-06,8.15432e-08
A_3859,4.19241e-06,0.000607097,0.00357601,0.000103605,3.30656e-06,4.3483e-08
A_3860,2.58338e-06,0.000373824,0.00476463,0.000197879,8.33153e-06,1.47508e-07
A_3861,2.19034e-06,0.000316887,0.00554487,0.000268938,1.31861e-05,2.73584e-07
A_3862,3.81301e-06,0.000552191,0.00447106,0.000166895,6.62333e-06,1.09021e-07
A_3863,4.49453e-06,0.000650637,0.00371256,0.000133421,4.54166e-06,6.46496e-08
A_3864,2.98938e-06,0.000432599,0.00503361,0.000211542,9.30927e-06,1.71719e-07
A_3865,5.12511e-06,0.000742263,0.00464756,0.000198383,8.30094e-06,1.46326e-07
A_3866,3.54542e-06,0.000513649,0.00371692,0.000119673,4.00221e-06,5.54904e-08
A_3867,2.83748e-06,0.000410985,0.00444649,0.000170696,6.58929e-06,1.05978e-07
A_3868,4.31447e-06,0.000624575,0.00524669,0.000229698,1.08227e-05,2.15138e-07
A_3869,3.86063e-06,0.000558983,0.00493507,0.000201865,9.10912e-06,1.73838e-07
A_3870,2.41657e-06,0.000349894,0.00417119,0.000145229,5.26302e-06,7.87019e-08
A_3871,3.15921e-06,0.000457338,0.00457594,0.000175878,7.16148e-06,1.21428e-07
A_3872,4.76808e-06,0.000690349,0.00551827,0.00028009,1.38552e-05,2.93673e-07
A_3873,3.72038e-06,0.000539067,0.00413842,0.000149053,5.40878e-06,8.12875e-08
A_3874,2.11147e-06,0.000305471,0.00529306,0.000235381,1.10093e-05,2.1742e-07
A_3875,2.88484e-06,0.000417397,0.00572014,0.000283251,1.43525e-05,3.09301e-07
A_3876,4.37594e-06,0.000633757,0.00448725,0.000155168,6.31169e-06,1.07316e-07
A_3877,4.85258e-06,0.000703061,0.00368446,0.000115915,3.91644e-06,5.48988e-08
A_3878,3.36412e-06,0.000486967,0.00506849,0.000214633,9.34253e-06,1.69783e-07
A_3879,2.465e-06,0.000356666,0.00544284,0.000247661,1.19465e-05,2.42551e-07
A_3880,4.09623e-06,0.000592981,0.00434017,0.000170236,6.57488e-06,1.05532e-07
A_3881,2.31809e-06,0.000335411,0.00464505,0.000181326,7.38739e-06,1.24776e-07
A_3882,3.78462e-06,0.000547522,0.0053872,0.000270106,1.3133e-05,2.71407e-07
A_3883,4.66315e-06,0.000675253,0.00494731,0.000203244,8.97534e-06,1.66307e-07
A_3884,3.08147e-06,0.000446386,0.00399766,0.000141607,5.01554e-06,7.38681e-08
A_3885,3.44212e-06,0.000498349,0.00419728,0.000152085,5.6832e-06,8.83686e-08
A_3886,5.06318e-06,0.000733116,0.00518304,0.000222031,1.03747e-05,2.05116e-07
A_3887,4.2401e-06,0.000614119,0.00466662,0.000201209,8.47977e-06,1.50377e-07
A_3888,2.75564e-06,0.000399026,0.00386203,0.000120913,4.03094e-06,5.49588e-08
A_3889,4.30885e-06,0.000624169,0.00362511,0.000113451,3.74545e-06,5.11867e-08
A_3890,2.7858e-06,0.000403276,0.00493198,0.000208295,8.9391e-06,1.59567e-07
A_3891,3.45444e-06,0.000499969,0.00522084,0.000219602,1.03396e-05,2.06775e-07
A_3892,5.13965e-06,0.000743955,0.00412613,0.000153073,5.77534e-06,9.10627e-08
A_3893,4.78443e-06,0.000692961,0.00393244,0.000134833,4.7427e-06,6.87758e-08
A_3894,3.14323e-06,0.000454911,0.00510473,0.000215969,9.79385e-06,1.87042e-07
A_3895,2.3869e-06,0.000345374,0.00569845,0.000298523,1.50784e-05,3.23253e-07
A_3896,3.90013e-06,0.000564422,0.00446746,0.000172382,6.91039e-06,1.163e-07
A_3897,2.54447e-06,0.000368349,0.00418248,0.000161997,6.01447e-06,9.2819e-08
A_3898,4.13888e-06,0.000599126,0.00515866,0.000234854,1.08787e-05,2.12857e-07
A_3899,4.88914e-06,0.000708314,0.00450894,0.000186301,7.68537e-06,1.3302e-07
A_3900,3.41146e-06,0.00049425,0.00368519,0.000109761,3.52273e-06,4.65898e-08
A_3901,2.98255e-06,0.000431758,0.00451487,0.000165133,6.56683e-06,1.08545e-07
A_3902,4.46031e-06,0.000645578,0.00529408,0.000249301,1.19398e-05,2.4286e-07
